Age,Income,Gender,Spend_Score,Education,City,Purchased
53,45525,Male,37,High School,Mumbai,0
29,99818,Male,6,Masters,Bangalore,1
58,134589,Female,71,PhD,Bangalore,1
36,34334,Male,26,PhD,Delhi,1
29,114715,Male,8,Masters,Bangalore,0
26,82767,Female,73,High School,Kolkata,1
24,26644,Female,91,PhD,Mumbai,0
45,121154,Female,4,Masters,Chennai,0
31,133237,Male,21,Bachelors,Chennai,0
48,52933,Female,31,High School,Kolkata,0
69,146366,Female,21,Bachelors,Bangalore,0
36,63469,Male,25,High School,Mumbai,0
64,53687,Male,15,PhD,Bangalore,1
33,126609,Female,35,Bachelors,Delhi,0
22,72656,Female,49,Bachelors,Bangalore,1
52,37375,Male,43,Masters,Delhi,0
29,134019,Male,41,PhD,Chennai,0
42,140735,Female,37,PhD,Mumbai,0
69,85206,Female,57,High School,Delhi,1
38,116462,Male,42,Masters,Bangalore,0
53,56607,Female,47,Masters,Bangalore,0
40,103178,Male,92,High School,Chennai,0
33,43993,Female,61,Bachelors,Kolkata,0
56,64386,Male,14,High School,Kolkata,1
62,143394,Male,68,High School,Bangalore,0
59,66287,Female,53,High School,Kolkata,0
56,106724,Female,84,Masters,Mumbai,1
31,118132,Male,34,High School,Kolkata,0
48,113308,Female,76,High School,Mumbai,1
22,116393,Female,97,High School,Bangalore,1
52,147314,Female,24,PhD,Bangalore,1
40,96312,Male,20,Bachelors,Bangalore,0
46,118371,Female,69,Bachelors,Chennai,1
60,95324,Female,30,Bachelors,Kolkata,0
28,91196,Male,88,Bachelors,Delhi,1
35,90014,Female,7,Masters,Delhi,0
64,28210,Female,36,Masters,Bangalore,0
29,30922,Male,38,High School,Kolkata,1
26,56289,Male,80,Masters,Mumbai,0
27,149097,Female,52,Bachelors,Delhi,1
61,53340,Female,15,PhD,Bangalore,1
34,59850,Male,46,High School,Delhi,0
55,76984,Male,23,High School,Delhi,0
24,123699,Female,12,Bachelors,Delhi,0
63,133711,Female,93,Bachelors,Bangalore,1
30,104178,Female,44,Bachelors,Bangalore,0
57,31094,Male,15,Masters,Chennai,0
59,107959,Female,93,High School,Chennai,1
26,53418,Male,49,Bachelors,Chennai,1
67,25741,Male,21,PhD,Delhi,1
44,131585,Male,15,High School,Kolkata,1
19,92374,Female,14,High School,Bangalore,0
22,137275,Female,42,Masters,Chennai,0
46,142564,Female,80,High School,Kolkata,0
54,88798,Male,15,Bachelors,Chennai,1
55,136026,Female,63,Bachelors,Chennai,1
36,90532,Male,68,PhD,Kolkata,1
25,130130,Male,27,High School,Chennai,1
65,42164,Male,87,High School,Delhi,0
62,55595,Male,93,Masters,Delhi,0
18,50257,Male,53,Bachelors,Delhi,0
39,34211,Male,52,PhD,Mumbai,0
69,115989,Female,63,Bachelors,Chennai,1
34,25232,Male,73,High School,Mumbai,0
24,87753,Female,53,High School,Bangalore,1
42,72691,Male,57,PhD,Kolkata,1
62,109765,Female,52,High School,Bangalore,0
21,99768,Female,43,PhD,Mumbai,0
53,45613,Female,7,PhD,Delhi,0
23,34026,Female,42,Bachelors,Chennai,0
48,73535,Male,4,PhD,Chennai,1
36,114090,Male,69,High School,Delhi,0
61,50908,Male,5,Masters,Chennai,1
56,72113,Male,75,Masters,Kolkata,1
44,39610,Female,92,High School,Kolkata,0
27,66646,Female,80,Masters,Kolkata,1
43,125141,Female,41,Masters,Bangalore,1
36,83185,Male,94,PhD,Delhi,1
56,92567,Female,4,Masters,Kolkata,0
20,67574,Male,2,Masters,Mumbai,0
62,143978,Female,67,Masters,Kolkata,0
30,145204,Female,21,Bachelors,Bangalore,0
67,111051,Female,70,High School,Mumbai,1
45,122020,Female,43,PhD,Delhi,1
37,56182,Female,82,Masters,Delhi,1
45,136136,Male,69,High School,Kolkata,0
25,20570,Female,9,Masters,Mumbai,0
58,117790,Male,84,Bachelors,Mumbai,1
56,39288,Male,28,Bachelors,Kolkata,0
18,98824,Male,26,Masters,Kolkata,0
20,49877,Male,82,Masters,Chennai,0
30,104425,Male,83,Masters,Chennai,0
45,20917,Male,3,Bachelors,Kolkata,1
66,95602,Male,73,Bachelors,Bangalore,0
42,115040,Male,95,High School,Chennai,1
50,84575,Female,49,PhD,Kolkata,1
55,92518,Female,17,PhD,Mumbai,0
23,142115,Male,63,Bachelors,Chennai,1
61,59104,Male,55,PhD,Bangalore,0
62,38062,Male,23,Masters,Delhi,1
49,36999,Female,34,High School,Mumbai,0
62,81845,Female,69,Bachelors,Bangalore,1
64,29941,Male,15,Bachelors,Bangalore,0
38,81169,Male,47,PhD,Bangalore,1
33,43470,Female,3,Masters,Mumbai,1
38,149744,Female,83,High School,Bangalore,0
28,130684,Male,28,PhD,Delhi,1
54,79821,Male,3,Bachelors,Chennai,0
53,106669,Male,4,Bachelors,Mumbai,0
52,138193,Male,88,PhD,Bangalore,1
36,64435,Female,31,Masters,Kolkata,1
37,24529,Female,45,High School,Chennai,0
35,103055,Male,59,High School,Mumbai,0
64,32192,Male,45,High School,Kolkata,1
58,94102,Male,75,High School,Kolkata,1
66,92762,Female,37,Masters,Bangalore,0
31,123466,Male,65,Bachelors,Mumbai,0
32,134894,Male,9,Bachelors,Bangalore,1
48,106795,Male,17,High School,Delhi,1
18,54087,Female,65,High School,Kolkata,1
20,86677,Male,3,High School,Delhi,0
33,24627,Female,26,PhD,Bangalore,1
40,76541,Male,53,PhD,Chennai,1
28,132805,Male,31,Bachelors,Kolkata,0
29,88226,Male,26,Bachelors,Chennai,0
27,125627,Female,23,High School,Mumbai,1
49,23255,Male,30,PhD,Kolkata,0
33,77433,Male,10,Masters,Delhi,1
25,25213,Female,72,PhD,Chennai,1
55,122412,Female,89,Bachelors,Mumbai,1
29,39404,Female,64,PhD,Kolkata,1
41,136545,Male,22,Bachelors,Mumbai,0
45,45380,Female,15,High School,Delhi,0
25,111056,Male,56,Masters,Kolkata,1
45,39173,Female,74,High School,Mumbai,0
53,148833,Female,20,High School,Bangalore,0
43,73027,Female,47,Masters,Kolkata,0
25,43989,Male,87,Masters,Kolkata,0
67,128106,Male,53,Masters,Kolkata,1
45,44519,Male,53,Bachelors,Kolkata,0
45,145803,Male,1,High School,Bangalore,0
54,42439,Male,2,Bachelors,Delhi,1
58,138570,Male,58,Masters,Bangalore,1
53,96949,Male,19,Bachelors,Bangalore,1
44,34995,Male,62,Masters,Mumbai,1
34,43559,Male,78,PhD,Chennai,1
26,148028,Female,72,Masters,Chennai,1
50,130887,Female,12,High School,Mumbai,0
37,109049,Male,26,High School,Bangalore,1
30,25021,Male,27,High School,Mumbai,0
45,118000,Male,29,Bachelors,Kolkata,1
65,41119,Male,15,High School,Mumbai,0
46,71539,Female,46,Masters,Mumbai,0
30,114835,Female,1,PhD,Kolkata,0
63,59350,Male,60,High School,Chennai,0
52,66223,Female,92,Bachelors,Kolkata,1
23,45517,Female,57,PhD,Delhi,1
35,98653,Male,3,High School,Mumbai,1
68,42250,Male,18,High School,Mumbai,1
22,104486,Male,52,PhD,Chennai,0
64,102895,Male,60,High School,Bangalore,1
42,109132,Female,34,Bachelors,Kolkata,0
19,111066,Male,96,Masters,Bangalore,1
27,86798,Female,93,Masters,Delhi,0
47,74199,Male,89,PhD,Kolkata,0
67,143823,Female,60,Masters,Delhi,1
62,79546,Male,26,High School,Delhi,1
22,148180,Male,72,High School,Delhi,1
50,125686,Female,19,Bachelors,Kolkata,1
18,108151,Female,22,Masters,Kolkata,0
35,23327,Female,93,PhD,Chennai,1
49,140318,Male,33,High School,Mumbai,1
64,49768,Female,38,PhD,Bangalore,0
66,84418,Female,35,High School,Bangalore,0
28,114386,Female,67,High School,Delhi,0
38,136947,Female,83,Bachelors,Kolkata,1
43,62788,Female,10,Masters,Kolkata,0
42,135945,Female,91,Bachelors,Delhi,0
39,102384,Female,15,Masters,Mumbai,0
44,66830,Female,11,PhD,Bangalore,0
66,72446,Female,90,Masters,Chennai,1
30,125078,Male,24,PhD,Mumbai,1
50,35160,Male,77,High School,Kolkata,0
51,76583,Female,96,PhD,Delhi,0
58,53998,Male,4,PhD,Bangalore,0
52,47230,Male,13,High School,Delhi,1
18,29076,Female,73,PhD,Kolkata,0
38,89341,Female,57,PhD,Delhi,0
65,51085,Female,98,High School,Bangalore,1
23,75571,Female,37,High School,Delhi,0
45,34715,Female,48,High School,Bangalore,1
34,148308,Female,71,Masters,Delhi,0
22,25750,Male,1,High School,Delhi,1
48,133931,Female,60,High School,Bangalore,0
22,98768,Male,12,PhD,Delhi,0
55,138544,Female,21,Bachelors,Mumbai,0
20,55903,Female,11,Bachelors,Chennai,1
40,92489,Male,44,Masters,Mumbai,1
54,52093,Female,58,Masters,Chennai,0
54,111036,Female,44,Bachelors,Mumbai,1
27,107954,Male,78,Bachelors,Chennai,1
27,139277,Female,98,High School,Delhi,1
36,54314,Male,34,PhD,Bangalore,1
34,68225,Female,25,High School,Bangalore,0
38,107985,Female,4,Masters,Kolkata,1
31,103014,Male,64,Bachelors,Chennai,0
26,55179,Female,90,Masters,Kolkata,0
63,137305,Male,16,High School,Kolkata,0
18,132417,Male,10,Masters,Chennai,1
68,45338,Male,66,Masters,Bangalore,1
62,112435,Female,35,PhD,Chennai,1
30,89681,Female,83,Masters,Delhi,1
21,52101,Male,6,High School,Kolkata,1
18,22775,Female,19,PhD,Kolkata,0
66,131497,Female,59,Masters,Chennai,0
57,117183,Female,53,High School,Kolkata,0
49,65619,Male,8,Bachelors,Bangalore,0
51,65838,Female,78,PhD,Kolkata,0
45,141316,Male,10,Masters,Chennai,0
48,39539,Female,67,Masters,Bangalore,1
25,122274,Female,38,PhD,Bangalore,1
56,77124,Male,29,High School,Kolkata,1
43,85149,Female,15,Masters,Chennai,1
51,46616,Male,87,High School,Kolkata,0
20,99655,Female,23,PhD,Delhi,1
67,110695,Male,82,Masters,Delhi,0
29,74567,Female,46,Bachelors,Bangalore,0
18,57099,Female,83,Bachelors,Kolkata,1
61,95831,Female,28,Bachelors,Delhi,0
22,120246,Male,26,PhD,Mumbai,0
47,81799,Male,10,Masters,Delhi,0
47,140714,Male,47,PhD,Kolkata,1
34,110221,Female,4,Masters,Kolkata,1
65,134879,Male,55,Bachelors,Delhi,0
64,45479,Male,66,Bachelors,Kolkata,1
40,66172,Male,67,High School,Kolkata,0
32,119165,Male,7,PhD,Mumbai,0
54,75863,Male,55,PhD,Bangalore,0
38,62043,Male,80,High School,Kolkata,1
31,102569,Male,31,Bachelors,Chennai,0
19,122438,Male,74,Bachelors,Bangalore,0
28,130107,Male,19,PhD,Bangalore,0
68,35408,Male,28,Masters,Chennai,0
56,142275,Female,81,Bachelors,Delhi,1
55,77980,Female,28,High School,Mumbai,0
51,102956,Male,19,High School,Kolkata,0
55,36351,Female,87,High School,Delhi,0
67,24131,Female,20,PhD,Chennai,0
51,136836,Male,13,PhD,Mumbai,1
35,64825,Male,77,PhD,Mumbai,0
47,31349,Male,43,PhD,Mumbai,0
32,80931,Female,11,High School,Chennai,0
44,64254,Male,48,High School,Delhi,0
68,58225,Female,15,PhD,Kolkata,1
51,124383,Male,17,PhD,Mumbai,1
69,32453,Female,54,High School,Mumbai,1
55,38814,Female,50,PhD,Delhi,0
50,38263,Male,28,PhD,Mumbai,1
41,97694,Male,83,PhD,Mumbai,1
32,35735,Female,4,PhD,Chennai,0
47,35830,Female,22,Bachelors,Bangalore,1
59,67893,Male,86,PhD,Delhi,1
68,64673,Male,39,High School,Delhi,0
34,147006,Female,34,High School,Delhi,0
22,109462,Male,97,High School,Chennai,1
46,65066,Female,44,High School,Chennai,0
21,120315,Male,42,PhD,Kolkata,1
27,23373,Male,40,Bachelors,Chennai,1
34,30335,Male,97,Masters,Delhi,1
27,43741,Female,12,Masters,Kolkata,0
34,30692,Male,2,Masters,Bangalore,0
37,67295,Female,28,Masters,Mumbai,0
41,65541,Male,74,High School,Mumbai,1
22,54057,Female,86,PhD,Kolkata,1
51,86983,Female,81,PhD,Bangalore,1
23,39583,Male,90,Masters,Mumbai,0
19,42765,Female,67,Masters,Kolkata,1
30,79287,Female,71,Bachelors,Chennai,1
60,43906,Female,72,Bachelors,Delhi,0
60,140747,Female,84,Bachelors,Bangalore,0
65,105103,Male,76,High School,Mumbai,1
28,99675,Male,99,PhD,Delhi,1
68,66525,Male,81,High School,Kolkata,1
64,58230,Female,92,High School,Mumbai,0
40,137904,Female,10,PhD,Delhi,0
33,39520,Male,86,Bachelors,Chennai,1
48,105238,Male,57,PhD,Bangalore,1
28,71934,Female,97,Masters,Kolkata,1
33,45566,Male,86,Bachelors,Mumbai,1
25,93193,Male,37,PhD,Chennai,0
21,123224,Female,77,High School,Bangalore,1
57,50134,Male,91,PhD,Bangalore,0
21,30345,Female,64,Bachelors,Chennai,0
42,141012,Male,79,Masters,Mumbai,0
20,141015,Female,86,High School,Bangalore,1
49,61185,Female,94,Masters,Kolkata,1
20,135464,Female,40,Masters,Delhi,0
44,112949,Female,98,High School,Kolkata,0
46,90744,Female,60,PhD,Bangalore,1
49,53455,Male,98,PhD,Delhi,1
67,135217,Male,48,Masters,Chennai,1
68,48018,Male,99,PhD,Delhi,0
36,74219,Female,19,Bachelors,Delhi,0
38,65991,Male,72,Masters,Delhi,0
22,93616,Female,33,Masters,Bangalore,0
35,107438,Female,44,Masters,Mumbai,0
45,136841,Male,92,Bachelors,Bangalore,0
59,29486,Female,37,Masters,Mumbai,0
39,58862,Male,89,PhD,Chennai,0
38,141662,Female,36,PhD,Chennai,1
23,78870,Female,81,PhD,Chennai,0
18,106694,Male,88,PhD,Chennai,0
22,125996,Female,21,Masters,Chennai,1
58,63856,Male,2,Bachelors,Kolkata,1
29,121407,Female,31,High School,Bangalore,1
43,120744,Male,97,PhD,Mumbai,1
63,106055,Female,30,High School,Chennai,1
51,51379,Male,76,High School,Kolkata,1
66,84729,Male,44,Masters,Kolkata,1
31,48378,Female,12,PhD,Kolkata,1
43,125428,Male,51,PhD,Bangalore,0
62,74353,Female,49,PhD,Chennai,0
44,69996,Female,24,High School,Kolkata,1
26,34031,Male,24,PhD,Kolkata,0
43,100072,Male,60,PhD,Chennai,1
64,85982,Male,11,Bachelors,Bangalore,0
39,56683,Male,13,Masters,Kolkata,0
64,134091,Male,91,PhD,Mumbai,1
47,137797,Female,72,PhD,Delhi,0
60,37618,Male,74,Masters,Delhi,1
65,26587,Female,72,Masters,Delhi,1
34,82790,Male,64,High School,Bangalore,1
43,51480,Male,20,High School,Kolkata,0
53,118530,Male,72,High School,Delhi,1
18,40527,Female,73,Masters,Delhi,1
25,43569,Male,71,Bachelors,Chennai,1
66,31151,Female,78,PhD,Kolkata,1
52,91094,Female,28,Masters,Kolkata,1
69,79174,Female,2,Bachelors,Chennai,1
32,64739,Male,43,Masters,Kolkata,1
64,52954,Female,8,Bachelors,Mumbai,0
39,132984,Male,13,Masters,Bangalore,0
31,132863,Female,85,Masters,Chennai,0
43,129373,Male,92,Bachelors,Delhi,0
45,55303,Female,35,Bachelors,Kolkata,1
40,54700,Male,23,Bachelors,Mumbai,0
31,113036,Male,46,Bachelors,Mumbai,1
41,143728,Male,15,Bachelors,Bangalore,0
19,87568,Female,2,Bachelors,Mumbai,0
62,86788,Female,61,Bachelors,Kolkata,0
43,91045,Male,76,Bachelors,Kolkata,0
31,57842,Female,64,Masters,Mumbai,0
68,33900,Female,52,Bachelors,Kolkata,0
24,147992,Female,36,Bachelors,Kolkata,1
20,100059,Female,67,Masters,Delhi,0
64,21881,Female,69,Masters,Chennai,0
40,53037,Female,67,High School,Kolkata,1
63,21630,Female,47,High School,Kolkata,0
60,40789,Male,83,Bachelors,Bangalore,0
64,146083,Male,2,Bachelors,Chennai,0
62,108059,Female,44,High School,Chennai,0
35,103494,Male,64,High School,Chennai,1
55,66151,Male,81,PhD,Mumbai,0
52,68920,Male,78,PhD,Delhi,1
68,129388,Female,28,Bachelors,Delhi,1
32,87231,Female,91,PhD,Bangalore,0
42,137946,Female,54,High School,Chennai,1
54,100357,Female,74,Bachelors,Chennai,0
45,23262,Female,67,Masters,Kolkata,0
27,86981,Male,36,Masters,Mumbai,0
56,140951,Female,63,High School,Mumbai,0
34,143099,Male,25,PhD,Bangalore,1
56,101972,Female,86,Masters,Delhi,0
39,95485,Male,48,PhD,Chennai,1
43,74722,Female,39,Masters,Bangalore,1
61,109499,Female,47,PhD,Mumbai,0
42,70818,Female,94,Masters,Mumbai,1
34,49932,Female,21,Masters,Mumbai,1
30,26901,Female,30,Bachelors,Chennai,0
37,137473,Female,92,Bachelors,Chennai,0
42,119023,Male,31,High School,Chennai,0
21,28597,Female,26,Masters,Kolkata,0
27,149631,Male,22,PhD,Delhi,0
20,83909,Female,21,Masters,Mumbai,0
58,92391,Male,1,PhD,Mumbai,1
62,104214,Male,37,PhD,Kolkata,1
35,28263,Male,77,Masters,Mumbai,0
64,83293,Male,85,PhD,Mumbai,0
53,132824,Male,46,High School,Chennai,0
64,144933,Male,9,Bachelors,Chennai,0
39,45805,Female,17,PhD,Delhi,0
51,111679,Male,47,Masters,Mumbai,1
64,31874,Female,85,Bachelors,Bangalore,0
25,113065,Female,95,High School,Mumbai,0
57,106402,Male,59,PhD,Mumbai,0
66,34079,Male,54,PhD,Delhi,1
61,69850,Female,86,Bachelors,Bangalore,1
36,92779,Male,12,PhD,Mumbai,0
59,115408,Male,64,Masters,Bangalore,0
58,29018,Male,6,Bachelors,Chennai,0
54,140606,Male,53,Bachelors,Chennai,0
23,69500,Male,16,PhD,Bangalore,1
69,140062,Male,90,High School,Mumbai,1
43,32100,Male,5,High School,Bangalore,1
51,77021,Female,73,High School,Bangalore,0
62,134995,Male,46,High School,Chennai,0
23,39800,Female,14,Bachelors,Bangalore,1
54,148126,Female,44,Bachelors,Kolkata,0
50,83400,Female,63,PhD,Kolkata,1
39,112446,Female,94,High School,Chennai,0
38,49437,Male,52,High School,Mumbai,0
23,123124,Female,26,PhD,Mumbai,1
23,96537,Female,53,PhD,Chennai,0
65,66675,Female,29,PhD,Mumbai,0
21,39942,Female,19,Masters,Delhi,0
47,40862,Female,47,PhD,Kolkata,1
28,31669,Male,8,PhD,Delhi,0
47,141219,Male,23,Masters,Delhi,0
48,73772,Female,35,High School,Delhi,1
41,35916,Male,95,Bachelors,Chennai,0
26,30878,Male,53,High School,Delhi,1
20,22985,Female,99,Bachelors,Bangalore,0
68,117905,Female,96,Bachelors,Mumbai,1
48,93648,Female,58,PhD,Chennai,0
57,61235,Male,5,PhD,Bangalore,1
54,38931,Female,16,Masters,Bangalore,1
53,112876,Male,17,High School,Kolkata,1
41,20336,Male,32,High School,Kolkata,0
48,62933,Male,96,Bachelors,Bangalore,0
23,104899,Female,52,PhD,Kolkata,1
19,65536,Male,20,PhD,Mumbai,0
37,89504,Female,66,High School,Mumbai,0
45,119214,Female,84,Masters,Kolkata,1
28,71148,Female,82,PhD,Delhi,0
21,133936,Female,1,Masters,Bangalore,1
32,36279,Female,58,High School,Mumbai,0
23,88665,Male,93,High School,Kolkata,1
66,123751,Male,93,Masters,Kolkata,0
47,124433,Male,83,PhD,Mumbai,0
55,91386,Male,44,High School,Mumbai,1
68,106124,Male,6,Bachelors,Delhi,0
19,125750,Female,50,High School,Kolkata,1
32,97485,Female,72,PhD,Kolkata,1
28,94055,Male,88,Bachelors,Chennai,0
25,111911,Male,20,High School,Delhi,1
43,118618,Male,14,PhD,Mumbai,0
68,97273,Female,5,PhD,Mumbai,1
62,86670,Female,41,High School,Bangalore,0
61,96474,Female,40,PhD,Mumbai,1
22,74028,Male,34,Masters,Kolkata,1
23,110022,Male,80,Bachelors,Mumbai,0
43,133892,Male,45,Masters,Kolkata,1
21,111632,Male,71,High School,Kolkata,0
36,126651,Female,80,Masters,Delhi,0
37,91128,Male,71,High School,Mumbai,0
50,38108,Male,27,High School,Delhi,0
37,72495,Male,78,PhD,Kolkata,0
66,102806,Female,78,PhD,Mumbai,0
29,113185,Female,44,High School,Mumbai,0
64,96533,Male,33,Bachelors,Delhi,0
18,119025,Female,33,Bachelors,Delhi,0
43,76830,Female,44,Bachelors,Kolkata,1
31,94640,Female,20,Masters,Kolkata,1
55,72509,Female,36,High School,Mumbai,0
54,86406,Female,7,PhD,Mumbai,1
28,114220,Male,32,Masters,Chennai,1
53,59519,Male,67,Masters,Chennai,1
30,69649,Male,39,PhD,Bangalore,0
60,54524,Female,93,High School,Kolkata,0
20,116493,Female,24,Masters,Bangalore,1
50,53885,Female,86,High School,Bangalore,1
23,64369,Female,70,High School,Delhi,0
67,121132,Male,88,High School,Delhi,0
27,115402,Male,87,PhD,Chennai,1
22,50676,Male,54,High School,Bangalore,1
40,84093,Male,38,Masters,Chennai,1
27,67764,Male,74,PhD,Kolkata,0
61,70799,Male,80,PhD,Mumbai,0
19,99414,Female,75,Masters,Delhi,0
30,125296,Female,32,PhD,Kolkata,0
57,113095,Male,45,Masters,Kolkata,0
19,132082,Female,61,Bachelors,Delhi,1
37,92307,Male,70,Masters,Delhi,0
18,102062,Male,88,PhD,Bangalore,1
54,115432,Female,97,Masters,Chennai,0
26,51923,Male,53,Bachelors,Kolkata,0
34,137449,Male,51,High School,Bangalore,0
26,121739,Male,76,High School,Bangalore,0
28,124926,Female,56,High School,Kolkata,1
32,98388,Female,27,PhD,Kolkata,0
41,67574,Female,38,Bachelors,Mumbai,0
55,63391,Female,62,Masters,Chennai,0
52,148691,Male,18,Masters,Kolkata,0
47,141757,Female,64,Masters,Delhi,1
48,73664,Female,77,Masters,Mumbai,0
66,87384,Female,30,PhD,Chennai,1
22,51027,Male,49,PhD,Delhi,1
61,55464,Female,41,Bachelors,Delhi,0
67,54485,Female,13,Masters,Chennai,0
31,148366,Male,34,High School,Mumbai,1
28,39456,Male,94,PhD,Delhi,1
26,94795,Male,25,Bachelors,Bangalore,0
51,55554,Male,66,Bachelors,Chennai,0
29,66922,Female,18,PhD,Chennai,0
52,33409,Male,5,High School,Kolkata,0
52,89327,Female,19,High School,Mumbai,0
18,111400,Female,42,Masters,Bangalore,0
57,56639,Female,18,PhD,Bangalore,0
39,120110,Female,32,High School,Kolkata,0
46,83627,Female,21,PhD,Delhi,0
25,103424,Male,10,Bachelors,Delhi,1
28,39692,Female,37,Bachelors,Bangalore,0
58,109037,Female,49,Bachelors,Mumbai,1
54,98840,Female,86,PhD,Delhi,0
31,74200,Male,13,Masters,Chennai,1
47,113063,Female,55,Masters,Kolkata,0
52,77415,Female,17,High School,Mumbai,1
38,38074,Male,9,PhD,Delhi,0
54,35549,Female,88,Masters,Bangalore,0
22,49963,Female,44,PhD,Kolkata,1
36,111456,Male,78,Masters,Delhi,0
31,116362,Female,46,Bachelors,Bangalore,1
43,121607,Female,8,Bachelors,Delhi,0
21,72265,Female,37,High School,Kolkata,0
42,36061,Female,19,Bachelors,Chennai,0
62,78226,Female,63,Masters,Chennai,1
59,48810,Male,92,High School,Bangalore,0
42,80006,Male,46,High School,Chennai,1
35,142538,Male,94,Bachelors,Kolkata,0
57,133502,Female,71,PhD,Bangalore,1
25,42800,Female,26,Bachelors,Delhi,0
56,136192,Female,46,Bachelors,Mumbai,0
57,128959,Male,46,High School,Delhi,0
31,145433,Female,75,Bachelors,Kolkata,0
49,127228,Female,14,Masters,Bangalore,0
68,95476,Female,85,High School,Delhi,0
55,89460,Male,63,Bachelors,Bangalore,0
50,77767,Male,72,PhD,Chennai,0
40,48054,Female,3,Masters,Mumbai,0
32,95319,Female,28,PhD,Kolkata,0
50,122789,Female,29,Masters,Delhi,0
42,65397,Male,87,PhD,Mumbai,1
34,33233,Male,18,Bachelors,Kolkata,1
50,131205,Male,35,Masters,Kolkata,0
64,110020,Female,77,High School,Chennai,1
19,45068,Male,76,High School,Bangalore,1
31,85727,Female,47,PhD,Bangalore,0
57,110610,Female,5,PhD,Mumbai,0
57,90453,Male,75,PhD,Chennai,1
68,124135,Female,59,Masters,Kolkata,1
56,45832,Male,75,High School,Chennai,1
68,128464,Female,59,Bachelors,Chennai,1
23,106242,Female,47,Masters,Mumbai,0
23,33682,Male,95,PhD,Bangalore,0
20,112298,Female,95,High School,Chennai,0
24,43383,Female,13,PhD,Chennai,0
68,78160,Female,78,Bachelors,Chennai,0
25,113332,Female,89,Bachelors,Delhi,0
59,43666,Female,33,High School,Chennai,0
69,78817,Female,97,Masters,Chennai,0
32,111198,Female,62,Bachelors,Kolkata,0
64,130695,Female,79,Bachelors,Delhi,0
46,54642,Male,16,Bachelors,Chennai,0
50,61830,Male,44,Bachelors,Chennai,0
69,123067,Female,58,PhD,Mumbai,1
47,30234,Female,6,PhD,Mumbai,1
56,77616,Male,89,Masters,Delhi,0
44,29221,Female,15,High School,Kolkata,0
53,31410,Male,4,High School,Delhi,1
46,100055,Male,56,High School,Delhi,0
55,81413,Male,64,Bachelors,Mumbai,1
50,21051,Female,68,PhD,Mumbai,0
54,130529,Female,94,PhD,Kolkata,1
44,95301,Female,34,Masters,Chennai,1
50,96918,Male,91,High School,Kolkata,1
21,98116,Male,95,PhD,Chennai,0
39,142226,Male,56,Masters,Bangalore,1
19,76563,Female,32,High School,Mumbai,1
27,117859,Male,9,Bachelors,Bangalore,1
22,64757,Male,63,PhD,Bangalore,0
27,146169,Female,72,PhD,Mumbai,1
50,141008,Male,78,High School,Bangalore,0
55,97475,Male,33,Bachelors,Delhi,0
30,71257,Female,87,Bachelors,Chennai,0
48,115500,Female,21,PhD,Kolkata,0
64,20307,Male,55,High School,Mumbai,1
53,76889,Female,76,Masters,Delhi,1
62,88895,Male,57,PhD,Kolkata,0
41,115184,Female,2,Bachelors,Kolkata,1
69,55944,Male,13,Masters,Kolkata,1
32,119555,Female,4,High School,Bangalore,0
46,58134,Male,84,Bachelors,Bangalore,0
